Brand,Model,RAM,Storage,Camera,Battery,Processor,Price,Units Sold,Region,Channel,Year
Oppo,OPP-133,4GB,256GB,48MP,4500mAh,A16 Bionic,29000,15399,Delhi,Retail,2024
Oppo,OPP-133,4GB,256GB,48MP,4500mAh,A16 Bionic,29000,16443,Tamil Nadu,Wholesale,2024
Oppo,OPP-133,4GB,256GB,48MP,4500mAh,A16 Bionic,29000,9006,Telangana,Retail,2024
Oppo,OPP-133,4GB,256GB,48MP,4500mAh,A16 Bionic,29000,15403,Maharashtra,Wholesale,2024
Oppo,OPP-134,4GB,64GB,108MP,5500mAh,Snapdragon 7 Gen 1,25500,11903,Gujarat,Retail,2024
Oppo,OPP-134,4GB,64GB,108MP,5500mAh,Snapdragon 7 Gen 1,25500,6867,Bihar,Retail,2024
Oppo,OPP-134,4GB,64GB,108MP,5500mAh,Snapdragon 7 Gen 1,25500,4063,Uttar Pradesh,Wholesale,2024
Oppo,OPP-134,4GB,64GB,108MP,5500mAh,Snapdragon 7 Gen 1,25500,8302,Madhya Pradesh,Online,2024
Oppo,OPP-134,4GB,64GB,108MP,5500mAh,Snapdragon 7 Gen 1,25500,11358,Karnataka,Online,2024
Oppo,OPP-135,12GB,128GB,108MP,4500mAh,Snapdragon 8 Gen 2,30000,9090,Uttar Pradesh,Online,2025
Oppo,OPP-135,12GB,128GB,108MP,4500mAh,Snapdragon 8 Gen 2,30000,16723,Tamil Nadu,Retail,2025
Oppo,OPP-135,12GB,128GB,108MP,4500mAh,Snapdragon 8 Gen 2,30000,11032,Delhi,Online,2025
Oppo,OPP-135,12GB,128GB,108MP,4500mAh,Snapdragon 8 Gen 2,30000,11146,Madhya Pradesh,Retail,2025
Oppo,OPP-135,12GB,128GB,108MP,4500mAh,Snapdragon 8 Gen 2,30000,4963,Karnataka,Wholesale,2025
Oppo,OPP-136,4GB,256GB,108MP,5500mAh,Snapdragon 7 Gen 1,30500,16990,Gujarat,Wholesale,2023
Oppo,OPP-136,4GB,256GB,108MP,5500mAh,Snapdragon 7 Gen 1,30500,10422,Karnataka,Online,2023
Oppo,OPP-136,4GB,256GB,108MP,5500mAh,Snapdragon 7 Gen 1,30500,5388,Delhi,Retail,2023
Oppo,OPP-136,4GB,256GB,108MP,5500mAh,Snapdragon 7 Gen 1,30500,17475,West Bengal,Retail,2023
Oppo,OPP-136,4GB,256GB,108MP,5500mAh,Snapdragon 7 Gen 1,30500,6934,Uttar Pradesh,Online,2023
Oppo,OPP-137,12GB,64GB,200MP,4300mAh,Snapdragon 8 Gen 1,29000,18999,West Bengal,Wholesale,2024
Oppo,OPP-137,12GB,64GB,200MP,4300mAh,Snapdragon 8 Gen 1,29000,10831,Tamil Nadu,Wholesale,2024
Oppo,OPP-137,12GB,64GB,200MP,4300mAh,Snapdragon 8 Gen 1,29000,4684,Bihar,Online,2024
Oppo,OPP-137,12GB,64GB,200MP,4300mAh,Snapdragon 8 Gen 1,29000,5854,Telangana,Wholesale,2024
Oppo,OPP-137,12GB,64GB,200MP,4300mAh,Snapdragon 8 Gen 1,29000,6583,Delhi,Wholesale,2024
Oppo,OPP-138,8GB,256GB,64MP,4000mAh,Snapdragon 695,30000,14132,Madhya Pradesh,Retail,2024
Oppo,OPP-138,8GB,256GB,64MP,4000mAh,Snapdragon 695,30000,9320,Telangana,Wholesale,2024
Oppo,OPP-138,8GB,256GB,64MP,4000mAh,Snapdragon 695,30000,13076,West Bengal,Wholesale,2024
Oppo,OPP-138,8GB,256GB,64MP,4000mAh,Snapdragon 695,30000,9903,Uttar Pradesh,Wholesale,2024
Oppo,OPP-138,8GB,256GB,64MP,4000mAh,Snapdragon 695,30000,16749,Maharashtra,Retail,2024
Oppo,OPP-139,16GB,512GB,200MP,5000mAh,A16 Bionic,36500,16329,Madhya Pradesh,Wholesale,2024
Oppo,OPP-139,16GB,512GB,200MP,5000mAh,A16 Bionic,36500,12137,West Bengal,Retail,2024
Oppo,OPP-139,16GB,512GB,200MP,5000mAh,A16 Bionic,36500,18696,Maharashtra,Wholesale,2024
Oppo,OPP-139,16GB,512GB,200MP,5000mAh,A16 Bionic,36500,19934,Tamil Nadu,Retail,2024
Oppo,OPP-139,16GB,512GB,200MP,5000mAh,A16 Bionic,36500,13594,Gujarat,Online,2024
Oppo,OPP-140,6GB,256GB,200MP,4500mAh,A16 Bionic,28000,12966,Maharashtra,Online,2024
Oppo,OPP-140,6GB,256GB,200MP,4500mAh,A16 Bionic,28000,11710,Delhi,Retail,2024
Oppo,OPP-140,6GB,256GB,200MP,4500mAh,A16 Bionic,28000,4230,Karnataka,Retail,2024
Oppo,OPP-140,6GB,256GB,200MP,4500mAh,A16 Bionic,28000,11483,West Bengal,Wholesale,2024
Oppo,OPP-140,6GB,256GB,200MP,4500mAh,A16 Bionic,28000,10100,Uttar Pradesh,Retail,2024
Realme,REA-101,8GB,512GB,108MP,4300mAh,Snapdragon 8 Gen 1,29500,10624,Madhya Pradesh,Wholesale,2025
Realme,REA-101,8GB,512GB,108MP,4300mAh,Snapdragon 8 Gen 1,29500,2244,Bihar,Wholesale,2025
Realme,REA-101,8GB,512GB,108MP,4300mAh,Snapdragon 8 Gen 1,29500,18497,Maharashtra,Retail,2025
Realme,REA-101,8GB,512GB,108MP,4300mAh,Snapdragon 8 Gen 1,29500,12372,Telangana,Wholesale,2025
Realme,REA-101,8GB,512GB,108MP,4300mAh,Snapdragon 8 Gen 1,29500,7009,Gujarat,Online,2025
Realme,REA-102,8GB,512GB,200MP,4500mAh,Snapdragon 8 Gen 2,31000,15749,Gujarat,Wholesale,2022
Realme,REA-102,8GB,512GB,200MP,4500mAh,Snapdragon 8 Gen 2,31000,16797,Tamil Nadu,Wholesale,2022
Realme,REA-102,8GB,512GB,200MP,4500mAh,Snapdragon 8 Gen 2,31000,7547,Karnataka,Wholesale,2022
Realme,REA-102,8GB,512GB,200MP,4500mAh,Snapdragon 8 Gen 2,31000,5003,West Bengal,Retail,2022
Realme,REA-102,8GB,512GB,200MP,4500mAh,Snapdragon 8 Gen 2,31000,15653,Delhi,Online,2022
Realme,REA-103,16GB,256GB,200MP,4000mAh,A15 Bionic,33500,19537,Telangana,Wholesale,2025
Realme,REA-103,16GB,256GB,200MP,4000mAh,A15 Bionic,33500,3601,West Bengal,Online,2025
Realme,REA-103,16GB,256GB,200MP,4000mAh,A15 Bionic,33500,5987,Uttar Pradesh,Retail,2025
Realme,REA-103,16GB,256GB,200MP,4000mAh,A15 Bionic,33500,14930,Karnataka,Retail,2025
Realme,REA-103,16GB,256GB,200MP,4000mAh,A15 Bionic,33500,2174,Madhya Pradesh,Online,2025
Realme,REA-104,8GB,256GB,64MP,5000mAh,Snapdragon 8 Gen 2,26500,9631,Maharashtra,Wholesale,2022
Realme,REA-104,8GB,256GB,64MP,5000mAh,Snapdragon 8 Gen 2,26500,4392,Delhi,Wholesale,2022
Realme,REA-104,8GB,256GB,64MP,5000mAh,Snapdragon 8 Gen 2,26500,15161,Madhya Pradesh,Retail,2022
Realme,REA-104,8GB,256GB,64MP,5000mAh,Snapdragon 8 Gen 2,26500,5529,Bihar,Online,2022
Realme,REA-104,8GB,256GB,64MP,5000mAh,Snapdragon 8 Gen 2,26500,19334,Telangana,Online,2022
Realme,REA-105,12GB,128GB,200MP,4300mAh,A16 Bionic,25500,4520,Maharashtra,Online,2022
Realme,REA-105,12GB,128GB,200MP,4300mAh,A16 Bionic,25500,20000,Madhya Pradesh,Online,2022
Realme,REA-105,12GB,128GB,200MP,4300mAh,A16 Bionic,25500,8841,Gujarat,Online,2022
Realme,REA-105,12GB,128GB,200MP,4300mAh,A16 Bionic,25500,14363,Uttar Pradesh,Wholesale,2022
Realme,REA-105,12GB,128GB,200MP,4300mAh,A16 Bionic,25500,16880,Bihar,Online,2022
Realme,REA-106,4GB,128GB,64MP,4500mAh,Snapdragon 8 Gen 1,27000,4489,Madhya Pradesh,Retail,2025
Realme,REA-106,4GB,128GB,64MP,4500mAh,Snapdragon 8 Gen 1,27000,13531,Karnataka,Retail,2025
Realme,REA-106,4GB,128GB,64MP,4500mAh,Snapdragon 8 Gen 1,27000,15018,Delhi,Retail,2025
Realme,REA-106,4GB,128GB,64MP,4500mAh,Snapdragon 8 Gen 1,27000,10213,Bihar,Wholesale,2025
Realme,REA-106,4GB,128GB,64MP,4500mAh,Snapdragon 8 Gen 1,27000,10981,Telangana,Online,2025
Realme,REA-107,16GB,128GB,48MP,5000mAh,Snapdragon 8 Gen 1,33000,12611,Madhya Pradesh,Wholesale,2025
Realme,REA-107,16GB,128GB,48MP,5000mAh,Snapdragon 8 Gen 1,33000,17866,Uttar Pradesh,Retail,2025
Realme,REA-107,16GB,128GB,48MP,5000mAh,Snapdragon 8 Gen 1,33000,15183,Telangana,Retail,2025
Realme,REA-107,16GB,128GB,48MP,5000mAh,Snapdragon 8 Gen 1,33000,12798,Bihar,Retail,2025
Realme,REA-107,16GB,128GB,48MP,5000mAh,Snapdragon 8 Gen 1,33000,17336,West Bengal,Online,2025
Realme,REA-108,6GB,512GB,64MP,4500mAh,A15 Bionic,27500,4434,Delhi,Online,2024
Realme,REA-108,6GB,512GB,64MP,4500mAh,A15 Bionic,27500,12319,Bihar,Wholesale,2024
Realme,REA-108,6GB,512GB,64MP,4500mAh,A15 Bionic,27500,18996,Karnataka,Retail,2024
Realme,REA-108,6GB,512GB,64MP,4500mAh,A15 Bionic,27500,14321,Maharashtra,Online,2024
Realme,REA-108,6GB,512GB,64MP,4500mAh,A15 Bionic,27500,17219,Madhya Pradesh,Online,2024
Realme,REA-109,16GB,128GB,48MP,4300mAh,A17 Pro,29000,7354,West Bengal,Online,2025
Realme,REA-109,16GB,128GB,48MP,4300mAh,A17 Pro,29000,19084,Gujarat,Retail,2025
Realme,REA-109,16GB,128GB,48MP,4300mAh,A17 Pro,29000,17974,Karnataka,Wholesale,2025
Realme,REA-109,16GB,128GB,48MP,4300mAh,A17 Pro,29000,11557,Bihar,Retail,2025
Realme,REA-109,16GB,128GB,48MP,4300mAh,A17 Pro,29000,14719,Madhya Pradesh,Online,2025
Realme,REA-110,4GB,256GB,48MP,5000mAh,Snapdragon 695,26500,5268,Telangana,Wholesale,2023
Realme,REA-110,4GB,256GB,48MP,5000mAh,Snapdragon 695,26500,3068,West Bengal,Online,2023
Realme,REA-110,4GB,256GB,48MP,5000mAh,Snapdragon 695,26500,17429,Uttar Pradesh,Online,2023
Realme,REA-110,4GB,256GB,48MP,5000mAh,Snapdragon 695,26500,10026,Bihar,Wholesale,2023
Realme,REA-110,4GB,256GB,48MP,5000mAh,Snapdragon 695,26500,15645,Delhi,Retail,2023
Realme,REA-111,12GB,256GB,64MP,4500mAh,Snapdragon 7 Gen 1,29000,19456,Madhya Pradesh,Retail,2022
Realme,REA-111,12GB,256GB,64MP,4500mAh,Snapdragon 7 Gen 1,29000,16836,Maharashtra,Wholesale,2022
Realme,REA-111,12GB,256GB,64MP,4500mAh,Snapdragon 7 Gen 1,29000,13808,Tamil Nadu,Online,2022
Realme,REA-111,12GB,256GB,64MP,4500mAh,Snapdragon 7 Gen 1,29000,15384,Uttar Pradesh,Online,2022
Realme,REA-111,12GB,256GB,64MP,4500mAh,Snapdragon 7 Gen 1,29000,17842,Bihar,Retail,2022
Realme,REA-112,4GB,256GB,48MP,5000mAh,Dimensity 1080,25000,9486,Tamil Nadu,Online,2025
Realme,REA-112,4GB,256GB,48MP,5000mAh,Dimensity 1080,25000,5628,West Bengal,Wholesale,2025
Realme,REA-112,4GB,256GB,48MP,5000mAh,Dimensity 1080,25000,12036,Delhi,Retail,2025
Realme,REA-112,4GB,256GB,48MP,5000mAh,Dimensity 1080,25000,11202,Karnataka,Retail,2025
Realme,REA-112,4GB,256GB,48MP,5000mAh,Dimensity 1080,25000,12431,Telangana,Wholesale,2025
Realme,REA-113,4GB,128GB,200MP,5000mAh,Dimensity 8200,23500,5648,Maharashtra,Wholesale,2023
Realme,REA-113,4GB,128GB,200MP,5000mAh,Dimensity 8200,23500,4029,Bihar,Retail,2023
Realme,REA-113,4GB,128GB,200MP,5000mAh,Dimensity 8200,23500,16871,Gujarat,Online,2023
Realme,REA-113,4GB,128GB,200MP,5000mAh,Dimensity 8200,23500,7973,Delhi,Wholesale,2023
Realme,REA-113,4GB,128GB,200MP,5000mAh,Dimensity 8200,23500,18389,Madhya Pradesh,Retail,2023
Realme,REA-114,8GB,64GB,64MP,4000mAh,A16 Bionic,27000,16381,Uttar Pradesh,Wholesale,2022
Realme,REA-114,8GB,64GB,64MP,4000mAh,A16 Bionic,27000,7441,Tamil Nadu,Online,2022
Realme,REA-114,8GB,64GB,64MP,4000mAh,A16 Bionic,27000,5137,Gujarat,Online,2022
Realme,REA-114,8GB,64GB,64MP,4000mAh,A16 Bionic,27000,3453,Bihar,Online,2022
Realme,REA-114,8GB,64GB,64MP,4000mAh,A16 Bionic,27000,9628,Karnataka,Online,2022
Realme,REA-115,12GB,512GB,64MP,5500mAh,Snapdragon 8 Gen 1,31500,3362,Bihar,Retail,2025
Realme,REA-115,12GB,512GB,64MP,5500mAh,Snapdragon 8 Gen 1,31500,2769,Maharashtra,Retail,2025
Realme,REA-115,12GB,512GB,64MP,5500mAh,Snapdragon 8 Gen 1,31500,15252,Tamil Nadu,Wholesale,2025
Realme,REA-115,12GB,512GB,64MP,5500mAh,Snapdragon 8 Gen 1,31500,15123,Gujarat,Online,2025
Realme,REA-115,12GB,512GB,64MP,5500mAh,Snapdragon 8 Gen 1,31500,15885,Delhi,Online,2025
Realme,REA-116,16GB,256GB,108MP,5000mAh,A17 Pro,32000,8610,Gujarat,Retail,2022
Realme,REA-116,16GB,256GB,108MP,5000mAh,A17 Pro,32000,13961,Madhya Pradesh,Retail,2022
Realme,REA-116,16GB,256GB,108MP,5000mAh,A17 Pro,32000,4205,Tamil Nadu,Wholesale,2022
Realme,REA-116,16GB,256GB,108MP,5000mAh,A17 Pro,32000,19020,Telangana,Retail,2022
Realme,REA-116,16GB,256GB,108MP,5000mAh,A17 Pro,32000,5133,Bihar,Online,2022
Realme,REA-117,4GB,256GB,108MP,4500mAh,A15 Bionic,23500,4376,Madhya Pradesh,Retail,2025
Realme,REA-117,4GB,256GB,108MP,4500mAh,A15 Bionic,23500,9094,Telangana,Retail,2025
Realme,REA-117,4GB,256GB,108MP,4500mAh,A15 Bionic,23500,15633,Gujarat,Online,2025
Realme,REA-117,4GB,256GB,108MP,4500mAh,A15 Bionic,23500,9974,West Bengal,Online,2025
Realme,REA-117,4GB,256GB,108MP,4500mAh,A15 Bionic,23500,12534,Tamil Nadu,Retail,2025
Realme,REA-118,12GB,128GB,48MP,4500mAh,Dimensity 1080,29500,2236,Uttar Pradesh,Retail,2025
Realme,REA-118,12GB,128GB,48MP,4500mAh,Dimensity 1080,29500,13713,Bihar,Wholesale,2025
Realme,REA-118,12GB,128GB,48MP,4500mAh,Dimensity 1080,29500,15248,Tamil Nadu,Retail,2025
Realme,REA-118,12GB,128GB,48MP,4500mAh,Dimensity 1080,29500,6114,Maharashtra,Retail,2025
Realme,REA-118,12GB,128GB,48MP,4500mAh,Dimensity 1080,29500,6394,Gujarat,Wholesale,2025
Realme,REA-119,4GB,64GB,200MP,5000mAh,A16 Bionic,20000,9112,Telangana,Online,2024
Realme,REA-119,4GB,64GB,200MP,5000mAh,A16 Bionic,20000,8213,Maharashtra,Retail,2024
Realme,REA-119,4GB,64GB,200MP,5000mAh,A16 Bionic,20000,9403,West Bengal,Online,2024
Realme,REA-119,4GB,64GB,200MP,5000mAh,A16 Bionic,20000,9024,Uttar Pradesh,Online,2024
Realme,REA-119,4GB,64GB,200MP,5000mAh,A16 Bionic,20000,15651,Karnataka,Wholesale,2024
Realme,REA-120,8GB,128GB,200MP,5500mAh,A16 Bionic,28500,14681,West Bengal,Online,2024
Realme,REA-120,8GB,128GB,200MP,5500mAh,A16 Bionic,28500,2997,Maharashtra,Online,2024
Realme,REA-120,8GB,128GB,200MP,5500mAh,A16 Bionic,28500,2676,Bihar,Online,2024
Realme,REA-120,8GB,128GB,200MP,5500mAh,A16 Bionic,28500,17306,Delhi,Retail,2024
Realme,REA-120,8GB,128GB,200MP,5500mAh,A16 Bionic,28500,4419,Karnataka,Online,2024
Realme,REA-121,8GB,256GB,64MP,5500mAh,Snapdragon 7 Gen 1,25000,2589,Bihar,Retail,2023
Realme,REA-121,8GB,256GB,64MP,5500mAh,Snapdragon 7 Gen 1,25000,8161,Telangana,Wholesale,2023
Realme,REA-121,8GB,256GB,64MP,5500mAh,Snapdragon 7 Gen 1,25000,11839,Madhya Pradesh,Online,2023
Realme,REA-121,8GB,256GB,64MP,5500mAh,Snapdragon 7 Gen 1,25000,15744,Uttar Pradesh,Wholesale,2023
Realme,REA-121,8GB,256GB,64MP,5500mAh,Snapdragon 7 Gen 1,25000,9593,Karnataka,Online,2023
Realme,REA-122,6GB,512GB,200MP,4000mAh,A16 Bionic,31000,14593,Maharashtra,Retail,2025
Realme,REA-122,6GB,512GB,200MP,4000mAh,A16 Bionic,31000,8569,Madhya Pradesh,Online,2025
Realme,REA-122,6GB,512GB,200MP,4000mAh,A16 Bionic,31000,4936,Gujarat,Wholesale,2025
Realme,REA-122,6GB,512GB,200MP,4000mAh,A16 Bionic,31000,16491,Karnataka,Wholesale,2025
Realme,REA-122,6GB,512GB,200MP,4000mAh,A16 Bionic,31000,5935,Tamil Nadu,Wholesale,2025
Realme,REA-123,16GB,64GB,48MP,5000mAh,Snapdragon 7 Gen 1,29000,2902,Gujarat,Wholesale,2024
Realme,REA-123,16GB,64GB,48MP,5000mAh,Snapdragon 7 Gen 1,29000,13577,Telangana,Online,2024
Realme,REA-123,16GB,64GB,48MP,5000mAh,Snapdragon 7 Gen 1,29000,3021,Bihar,Retail,2024
Realme,REA-123,16GB,64GB,48MP,5000mAh,Snapdragon 7 Gen 1,29000,14497,Tamil Nadu,Wholesale,2024
Realme,REA-123,16GB,64GB,48MP,5000mAh,Snapdragon 7 Gen 1,29000,4055,Karnataka,Retail,2024
Realme,REA-124,4GB,512GB,48MP,4500mAh,Snapdragon 8 Gen 1,23500,9299,Tamil Nadu,Wholesale,2023
Realme,REA-124,4GB,512GB,48MP,4500mAh,Snapdragon 8 Gen 1,23500,19385,Uttar Pradesh,Wholesale,2023
Realme,REA-124,4GB,512GB,48MP,4500mAh,Snapdragon 8 Gen 1,23500,4482,Telangana,Retail,2023
Realme,REA-124,4GB,512GB,48MP,4500mAh,Snapdragon 8 Gen 1,23500,7098,Maharashtra,Wholesale,2023
Realme,REA-124,4GB,512GB,48MP,4500mAh,Snapdragon 8 Gen 1,23500,15161,Madhya Pradesh,Online,2023
Realme,REA-125,4GB,256GB,64MP,4300mAh,A15 Bionic,26000,5812,Maharashtra,Retail,2022
Realme,REA-125,4GB,256GB,64MP,4300mAh,A15 Bionic,26000,15892,Gujarat,Wholesale,2022
Realme,REA-125,4GB,256GB,64MP,4300mAh,A15 Bionic,26000,13380,West Bengal,Online,2022
Realme,REA-125,4GB,256GB,64MP,4300mAh,A15 Bionic,26000,6017,Uttar Pradesh,Retail,2022
Realme,REA-125,4GB,256GB,64MP,4300mAh,A15 Bionic,26000,12243,Bihar,Wholesale,2022
Realme,REA-126,6GB,128GB,64MP,4500mAh,A16 Bionic,28500,3535,Tamil Nadu,Online,2024
Realme,REA-126,6GB,128GB,64MP,4500mAh,A16 Bionic,28500,15343,Maharashtra,Retail,2024
Realme,REA-126,6GB,128GB,64MP,4500mAh,A16 Bionic,28500,2250,Madhya Pradesh,Online,2024
Realme,REA-126,6GB,128GB,64MP,4500mAh,A16 Bionic,28500,6525,Karnataka,Wholesale,2024
Realme,REA-126,6GB,128GB,64MP,4500mAh,A16 Bionic,28500,19814,Gujarat,Wholesale,2024
Realme,REA-127,8GB,256GB,48MP,5500mAh,A17 Pro,26500,3753,Maharashtra,Wholesale,2022
Realme,REA-127,8GB,256GB,48MP,5500mAh,A17 Pro,26500,14616,Uttar Pradesh,Wholesale,2022
Realme,REA-127,8GB,256GB,48MP,5500mAh,A17 Pro,26500,3374,Telangana,Wholesale,2022
Realme,REA-127,8GB,256GB,48MP,5500mAh,A17 Pro,26500,4646,Karnataka,Retail,2022
Realme,REA-127,8GB,256GB,48MP,5500mAh,A17 Pro,26500,9766,West Bengal,Retail,2022
Realme,REA-128,6GB,128GB,200MP,5000mAh,Dimensity 1080,28500,7841,Tamil Nadu,Retail,2023
Realme,REA-128,6GB,128GB,200MP,5000mAh,Dimensity 1080,28500,14739,Delhi,Online,2023
Realme,REA-128,6GB,128GB,200MP,5000mAh,Dimensity 1080,28500,5821,Madhya Pradesh,Retail,2023
Realme,REA-128,6GB,128GB,200MP,5000mAh,Dimensity 1080,28500,18127,West Bengal,Retail,2023
Realme,REA-128,6GB,128GB,200MP,5000mAh,Dimensity 1080,28500,13765,Gujarat,Wholesale,2023
Realme,REA-129,8GB,256GB,108MP,4000mAh,Snapdragon 7 Gen 1,26000,10579,West Bengal,Online,2024
Realme,REA-129,8GB,256GB,108MP,4000mAh,Snapdragon 7 Gen 1,26000,10969,Uttar Pradesh,Retail,2024
Realme,REA-129,8GB,256GB,108MP,4000mAh,Snapdragon 7 Gen 1,26000,15479,Madhya Pradesh,Wholesale,2024
Realme,REA-129,8GB,256GB,108MP,4000mAh,Snapdragon 7 Gen 1,26000,14999,Telangana,Online,2024
Realme,REA-129,8GB,256GB,108MP,4000mAh,Snapdragon 7 Gen 1,26000,19108,Delhi,Retail,2024
Realme,REA-130,4GB,128GB,48MP,5500mAh,Dimensity 8200,26500,11689,Telangana,Online,2025
Realme,REA-130,4GB,128GB,48MP,5500mAh,Dimensity 8200,26500,2658,Bihar,Retail,2025
Realme,REA-130,4GB,128GB,48MP,5500mAh,Dimensity 8200,26500,19081,Maharashtra,Wholesale,2025
Realme,REA-130,4GB,128GB,48MP,5500mAh,Dimensity 8200,26500,5133,Tamil Nadu,Online,2025
Realme,REA-130,4GB,128GB,48MP,5500mAh,Dimensity 8200,26500,19784,West Bengal,Retail,2025
Realme,REA-131,6GB,64GB,108MP,5500mAh,Snapdragon 695,22000,14888,Delhi,Retail,2022
Realme,REA-131,6GB,64GB,108MP,5500mAh,Snapdragon 695,22000,17001,Uttar Pradesh,Online,2022
Realme,REA-131,6GB,64GB,108MP,5500mAh,Snapdragon 695,22000,2949,Bihar,Wholesale,2022
Realme,REA-131,6GB,64GB,108MP,5500mAh,Snapdragon 695,22000,6690,West Bengal,Wholesale,2022
Realme,REA-131,6GB,64GB,108MP,5500mAh,Snapdragon 695,22000,6653,Gujarat,Retail,2022
Realme,REA-132,8GB,512GB,64MP,4500mAh,Dimensity 8200,29000,10782,Bihar,Retail,2024
Realme,REA-132,8GB,512GB,64MP,4500mAh,Dimensity 8200,29000,3194,Madhya Pradesh,Online,2024
Realme,REA-132,8GB,512GB,64MP,4500mAh,Dimensity 8200,29000,11392,Tamil Nadu,Wholesale,2024
Realme,REA-132,8GB,512GB,64MP,4500mAh,Dimensity 8200,29000,12709,Telangana,Online,2024
Realme,REA-132,8GB,512GB,64MP,4500mAh,Dimensity 8200,29000,8642,Gujarat,Wholesale,2024
Realme,REA-133,8GB,256GB,48MP,4000mAh,Snapdragon 7 Gen 1,25000,10678,Uttar Pradesh,Retail,2024
Realme,REA-133,8GB,256GB,48MP,4000mAh,Snapdragon 7 Gen 1,25000,12182,Karnataka,Wholesale,2024
Realme,REA-133,8GB,256GB,48MP,4000mAh,Snapdragon 7 Gen 1,25000,11287,Gujarat,Online,2024
Realme,REA-133,8GB,256GB,48MP,4000mAh,Snapdragon 7 Gen 1,25000,16051,Telangana,Retail,2024
Realme,REA-133,8GB,256GB,48MP,4000mAh,Snapdragon 7 Gen 1,25000,9095,Maharashtra,Online,2024
Realme,REA-134,8GB,512GB,108MP,4300mAh,Snapdragon 7 Gen 1,30500,4406,West Bengal,Retail,2023
Realme,REA-134,8GB,512GB,108MP,4300mAh,Snapdragon 7 Gen 1,30500,12567,Madhya Pradesh,Wholesale,2023
Realme,REA-134,8GB,512GB,108MP,4300mAh,Snapdragon 7 Gen 1,30500,4595,Bihar,Wholesale,2023
Realme,REA-134,8GB,512GB,108MP,4300mAh,Snapdragon 7 Gen 1,30500,4452,Maharashtra,Retail,2023
Realme,REA-134,8GB,512GB,108MP,4300mAh,Snapdragon 7 Gen 1,30500,7521,Telangana,Retail,2023
Realme,REA-135,4GB,512GB,108MP,4500mAh,Snapdragon 695,27000,17700,Gujarat,Retail,2024
Realme,REA-135,4GB,512GB,108MP,4500mAh,Snapdragon 695,27000,19367,Tamil Nadu,Retail,2024
Realme,REA-135,4GB,512GB,108MP,4500mAh,Snapdragon 695,27000,18184,Maharashtra,Online,2024
Realme,REA-135,4GB,512GB,108MP,4500mAh,Snapdragon 695,27000,10796,Bihar,Online,2024
Realme,REA-135,4GB,512GB,108MP,4500mAh,Snapdragon 695,27000,16534,Telangana,Retail,2024
Realme,REA-136,16GB,128GB,200MP,5000mAh,Snapdragon 8 Gen 1,30000,19697,Bihar,Online,2023
Realme,REA-136,16GB,128GB,200MP,5000mAh,Snapdragon 8 Gen 1,30000,17396,Tamil Nadu,Retail,2023
Realme,REA-136,16GB,128GB,200MP,5000mAh,Snapdragon 8 Gen 1,30000,11380,Telangana,Retail,2023
Realme,REA-136,16GB,128GB,200MP,5000mAh,Snapdragon 8 Gen 1,30000,5860,Madhya Pradesh,Wholesale,2023
Realme,REA-136,16GB,128GB,200MP,5000mAh,Snapdragon 8 Gen 1,30000,4492,Delhi,Retail,2023
Realme,REA-137,6GB,256GB,200MP,5000mAh,Snapdragon 695,27000,13145,Uttar Pradesh,Retail,2022
Realme,REA-137,6GB,256GB,200MP,5000mAh,Snapdragon 695,27000,12016,West Bengal,Online,2022
Realme,REA-137,6GB,256GB,200MP,5000mAh,Snapdragon 695,27000,4723,Bihar,Online,2022
Realme,REA-137,6GB,256GB,200MP,5000mAh,Snapdragon 695,27000,13797,Gujarat,Online,2022
Realme,REA-137,6GB,256GB,200MP,5000mAh,Snapdragon 695,27000,6553,Telangana,Online,2022
Realme,REA-138,8GB,512GB,48MP,5500mAh,Dimensity 8200,31500,13396,Madhya Pradesh,Wholesale,2022
Realme,REA-138,8GB,512GB,48MP,5500mAh,Dimensity 8200,31500,3390,Gujarat,Online,2022
Realme,REA-138,8GB,512GB,48MP,5500mAh,Dimensity 8200,31500,15413,Uttar Pradesh,Retail,2022
Realme,REA-138,8GB,512GB,48MP,5500mAh,Dimensity 8200,31500,4630,West Bengal,Wholesale,2022
Realme,REA-138,8GB,512GB,48MP,5500mAh,Dimensity 8200,31500,6137,Maharashtra,Retail,2022
Realme,REA-139,16GB,512GB,108MP,4300mAh,A17 Pro,34000,14897,Tamil Nadu,Wholesale,2025
Realme,REA-139,16GB,512GB,108MP,4300mAh,A17 Pro,34000,19150,Uttar Pradesh,Retail,2025
Realme,REA-139,16GB,512GB,108MP,4300mAh,A17 Pro,34000,19533,Madhya Pradesh,Online,2025
Realme,REA-139,16GB,512GB,108MP,4300mAh,A17 Pro,34000,16118,West Bengal,Online,2025
Realme,REA-139,16GB,512GB,108MP,4300mAh,A17 Pro,34000,10407,Telangana,Online,2025
Realme,REA-140,4GB,512GB,200MP,4000mAh,Snapdragon 695,26500,4758,Gujarat,Online,2023
Realme,REA-140,4GB,512GB,200MP,4000mAh,Snapdragon 695,26500,7961,Telangana,Online,2023
Realme,REA-140,4GB,512GB,200MP,4000mAh,Snapdragon 695,26500,9335,Tamil Nadu,Retail,2023
Realme,REA-140,4GB,512GB,200MP,4000mAh,Snapdragon 695,26500,7510,West Bengal,Online,2023
Realme,REA-140,4GB,512GB,200MP,4000mAh,Snapdragon 695,26500,8015,Delhi,Online,2023
